Date,High,Low,Open,Close,Volume,Adj Close
2016-09-20,537.2821044921875,529.5057983398438,536.91064453125,532.056640625,5321678.0,520.1023559570312
2016-09-21,537.3563842773438,529.4810791015625,531.9575805664062,531.0908203125,5050374.0,519.1582641601562
2016-09-22,542.7552490234375,534.43408203125,536.4153442382812,539.3623657226562,8658390.0,527.2440185546875
2016-09-23,549.51611328125,539.3871459960938,539.3871459960938,546.2223510742188,14346160.0,533.9498291015625
2016-09-26,559.4717407226562,544.9593505859375,546.51953125,548.4016723632812,17635483.0,536.0802001953125
2016-09-27,557.6886596679688,548.1044921875,553.2556762695312,550.0361938476562,8941345.0,537.6779174804688
2016-09-28,548.7979736328125,538.0498046875,548.7484130859375,540.2044067382812,11454533.0,528.067138671875
2016-09-29,550.1600341796875,528.6885375976562,542.3590087890625,531.1898803710938,9811623.0,519.2550659179688
2016-09-30,542.1361083984375,528.1437377929688,528.9857177734375,536.7620239257812,5168744.0,524.7020874023438
2016-10-03,548.773193359375,533.072021484375,538.3965454101562,540.2291870117188,8364763.0,528.0912475585938
2016-10-04,548.946533203125,540.873046875,541.3931274414062,543.0276489257812,6051915.0,530.8269653320312
2016-10-05,548.0549926757812,537.8021850585938,546.8167114257812,539.5852661132812,4979551.0,527.4617919921875
2016-10-06,557.8372802734375,540.873046875,540.873046875,550.184814453125,9742744.0,537.8232421875
2016-10-07,556.2522583007812,548.0549926757812,551.769775390625,549.2932739257812,7051893.0,536.9517211914062
2016-10-10,555.7322387695312,541.8636474609375,551.769775390625,543.0276489257812,5332013.0,530.8269653320312
2016-10-13,539.4119262695312,521.0608520507812,539.3871459960938,523.6116943359375,10124402.0,511.8471984863281
2016-10-14,535.9200439453125,525.840576171875,526.5092163085938,533.7654418945312,7045099.0,521.7728271484375
2016-10-17,535.3256225585938,524.4041748046875,534.9293823242188,525.3452758789062,4535058.0,513.541748046875
2016-10-18,536.29150390625,526.0386962890625,527.9951171875,535.4742431640625,5110251.0,523.4431762695312
2016-10-19,542.2103881835938,535.622802734375,537.1334838867188,538.5698852539062,7879298.0,526.46923828125
2016-10-20,543.8449096679688,536.9353637695312,541.8389282226562,538.6689453125,4672920.0,526.5661010742188
2016-10-21,543.349609375,524.2308349609375,543.349609375,527.1035766601562,20125461.0,515.2605590820312
2016-10-24,531.9575805664062,525.3452758789062,529.9763793945312,526.6578369140625,4851755.0,514.8248901367188
2016-10-25,527.6236572265625,522.1505126953125,527.4998168945312,525.4443359375,3534611.0,513.6385498046875
2016-10-26,524.7509155273438,521.1104125976562,523.0668334960938,522.0762329101562,5051543.0,510.34619140625
2016-10-27,522.001953125,516.80126953125,520.6151123046875,519.4263305664062,5926800.0,507.7558288574219
2016-10-28,524.03271484375,516.9993896484375,520.0702514648438,522.5220336914062,3751056.0,510.781982421875
2016-11-01,523.017333984375,518.782470703125,520.7141723632812,520.5655517578125,4718327.0,508.8695068359375
2016-11-02,516.52880859375,505.7064208984375,515.6124877929688,507.0685119628906,3248957.0,495.6756896972656
2016-11-03,512.516845703125,505.50830078125,507.1180419921875,507.1675720214844,3374427.0,495.77252197265625
2016-11-04,508.62872314453125,495.30499267578125,505.3349304199219,498.053955078125,5323812.0,486.8636779785156
2016-11-07,503.5022888183594,494.83447265625,502.2392578125,495.8746032714844,4387036.0,484.7332763671875
2016-11-08,498.12823486328125,494.4629821777344,498.12823486328125,497.03857421875,6198899.0,485.87109375
2016-11-09,499.76275634765625,460.6336669921875,470.5397644042969,497.5834045410156,9986923.0,486.4036865234375
2016-11-10,509.6440734863281,498.7721252441406,504.5176696777344,500.4561767578125,4506126.0,489.2119140625
2016-11-11,503.97283935546875,492.8780212402344,494.2401123046875,496.1717834472656,6818812.0,485.0237731933594
2016-11-15,495.30499267578125,485.176025390625,493.5714416503906,488.07354736328125,6685965.0,477.1075134277344
2016-11-16,493.72003173828125,485.74560546875,492.8284912109375,488.6431579589844,7638174.0,477.664306640625
2016-11-17,494.3887023925781,482.62518310546875,488.3707275390625,484.2844543457031,5827994.0,473.4035339355469
2016-11-18,491.68927001953125,486.3895263671875,487.87542724609375,489.1136779785156,8382568.0,478.124267578125
2016-11-21,492.11029052734375,486.98388671875,489.1384582519531,491.09490966796875,6106766.0,480.06097412109375
2016-11-22,499.16839599609375,491.9864501953125,494.1658020019531,496.023193359375,8143790.0,484.8785095214844
2016-11-23,500.5057067871094,495.0821228027344,497.7815246582031,499.76275634765625,6049298.0,488.5340576171875
2016-11-24,498.053955078125,486.48858642578125,498.053955078125,489.0393981933594,8728712.0,478.0516662597656
2016-11-25,493.2742614746094,487.553466796875,490.3519592285156,492.1845703125,4824964.0,481.12615966796875
2016-11-28,495.6021728515625,487.4296569824219,491.8378601074219,488.69268798828125,3836345.0,477.71270751953125
2016-11-29,497.434814453125,489.3861083984375,489.8566589355469,494.1658020019531,4562055.0,483.0628662109375
2016-11-30,495.2802429199219,488.69268798828125,495.2802429199219,490.376708984375,12735595.0,479.3589172363281
2016-12-01,502.7345886230469,492.8284912109375,495.30499267578125,494.1905517578125,5827748.0,483.0870666503906
2016-12-02,497.7815246582031,491.2434997558594,493.2742614746094,492.70465087890625,5760178.0,481.6345520019531
2016-12-05,495.1564025878906,488.6183776855469,492.8284912109375,492.2588806152344,1840098.0,481.19879150390625
2016-12-06,498.54925537109375,492.63037109375,493.32379150390625,497.8805847167969,3104218.0,486.6942138671875
2016-12-07,499.0693359375,493.49713134765625,497.2862243652344,494.8840026855469,2275593.0,483.7649230957031
2016-12-08,506.1026611328125,497.4595947265625,497.8063049316406,505.2358703613281,4038380.0,493.8842468261719
2016-12-09,511.0804748535156,505.35968017578125,506.20172119140625,509.6440734863281,3802370.0,498.1933898925781
2016-12-12,515.959228515625,505.4587707519531,505.4587707519531,508.7773132324219,4164504.0,497.3460998535156
2016-12-13,515.6124877929688,508.9506530761719,509.1735534667969,515.0181274414062,4783826.0,503.4466857910156
2016-12-14,527.2274169921875,514.2256469726562,515.0181274414062,524.775634765625,11140265.0,512.9849243164062
2016-12-15,528.78759765625,519.401611328125,521.2589721679688,521.5314331054688,8921708.0,509.81365966796875
2016-12-16,526.013916015625,521.0608520507812,521.0608520507812,523.6116943359375,6895825.0,511.8471984863281
2016-12-19,528.4656982421875,522.224853515625,522.5467529296875,526.2863159179688,6926943.0,514.461669921875
2016-12-20,525.5186157226562,521.6304931640625,522.398193359375,523.983154296875,5394088.0,512.2102661132812
2016-12-21,528.6390380859375,523.636474609375,525.0728149414062,526.633056640625,9399779.0,514.8006591796875
2016-12-22,526.3358764648438,520.540771484375,524.03271484375,521.7295532226562,13334038.0,510.0073547363281
2016-12-23,529.456298828125,521.0608520507812,521.0608520507812,523.6859741210938,4737311.0,511.9197998046875
2016-12-26,527.9951171875,517.4203491210938,522.224853515625,518.8072509765625,7070994.0,507.1506652832031
2016-12-27,528.5399780273438,518.5843505859375,519.00537109375,527.3512573242188,8049872.0,515.502685546875
2016-12-28,529.7534790039062,518.6338500976562,528.9362182617188,519.9216918945312,4447617.0,508.2401123046875
2016-12-29,529.3819580078125,519.8225708007812,520.0702514648438,527.7227172851562,4048426.0,515.8657836914062
2016-12-30,537.4059448242188,526.5587768554688,527.4007568359375,536.1181640625,7251073.0,524.0726318359375
2017-01-02,539.8824462890625,531.1403198242188,536.91064453125,537.4554443359375,3275674.0,525.3798828125
2017-01-03,543.349609375,535.4742431640625,539.8081665039062,539.5852661132812,2969384.0,527.4617919921875
2017-01-04,541.3683471679688,527.1531372070312,541.31884765625,528.5647583007812,4796129.0,516.68896484375
2017-01-05,534.8798828125,529.3572387695312,530.4716796875,533.6416015625,4030815.0,521.6517944335938
2017-01-06,537.4059448242188,531.5117797851562,532.056640625,532.4281005859375,3620853.0,520.4655151367188
2017-01-09,537.9012451171875,530.4716796875,533.4434814453125,533.7902221679688,2413173.0,521.7969970703125
2017-01-10,542.061767578125,534.9293823242188,534.9293823242188,539.8081665039062,5237984.0,527.6797485351562
2017-01-11,542.7056884765625,536.91064453125,542.3590087890625,537.926025390625,5296152.0,525.8399047851562
2017-01-12,540.0557861328125,534.830322265625,538.3965454101562,536.5639038085938,2017673.0,524.5083618164062
2017-01-13,543.5972290039062,537.1830444335938,537.1830444335938,540.08056640625,3338688.0,527.946044921875
2017-01-16,541.8389282226562,531.9328002929688,539.857666015625,533.072021484375,5544068.0,521.0949096679688
2017-01-17,528.9857177734375,514.374267578125,527.4998168945312,515.736328125,18106600.0,504.1487121582031
2017-01-18,519.0796508789062,509.5450134277344,516.4049682617188,511.42718505859375,7322904.0,499.9364013671875
2017-01-19,517.7423095703125,510.6594543457031,512.7149658203125,511.9967956542969,7053690.0,500.4932556152344
2017-01-20,513.8541870117188,507.1427917480469,512.12060546875,508.0838623046875,4054233.0,496.668212890625
2017-01-23,510.6594543457031,501.6448974609375,506.1026611328125,503.18035888671875,6326471.0,491.8749084472656
2017-01-24,509.5697937011719,503.7251892089844,503.7251892089844,508.82684326171875,4347000.0,497.3945007324219
2017-01-25,511.50146484375,503.3041687011719,511.1547546386719,503.873779296875,11009842.0,492.5527038574219
2017-01-27,509.61932373046875,504.7157897949219,505.3349304199219,507.7371520996094,10089215.0,496.32928466796875
2017-01-30,518.3119506835938,507.58856201171875,507.6628723144531,517.4946899414062,7235452.0,505.86761474609375
2017-01-31,521.952392578125,515.2658081054688,518.5100708007812,517.6928100585938,6980274.0,506.0613098144531
2017-02-01,520.5160522460938,512.73974609375,518.1385498046875,519.8969116210938,5220617.0,508.2158508300781
2017-02-02,520.4664916992188,514.2504272460938,520.0702514648438,516.8507690429688,4199246.0,505.2381591796875
2017-02-03,520.2931518554688,510.21368408203125,518.0890502929688,511.9720153808594,6100788.0,500.4690246582031
2017-02-06,517.544189453125,511.1795349121094,513.6312866210938,515.9344482421875,4611263.0,504.3423767089844
2017-02-07,516.2811889648438,508.7773132324219,516.1077880859375,510.60992431640625,4571415.0,499.13751220703125
2017-02-08,514.2504272460938,506.20172119140625,510.60992431640625,507.7619323730469,7490523.0,496.3535461425781
2017-02-09,512.1453857421875,508.57916259765625,509.1735534667969,511.5262451171875,4551167.0,500.0332336425781
2017-02-10,512.9130859375,507.9600524902344,512.6406860351562,510.2384338378906,5777310.0,498.77435302734375
2017-02-13,512.1453857421875,506.20172119140625,511.6500549316406,510.08984375,3953095.0,498.6291198730469
2017-02-14,521.5066528320312,510.1146240234375,512.6406860351562,519.97119140625,8419890.0,508.2884521484375
2017-02-15,523.7850341796875,517.717529296875,521.5066528320312,520.7141723632812,7031717.0,509.0147399902344
2017-02-16,529.7039184570312,521.333251953125,521.333251953125,528.7380981445312,9070869.0,516.8583984375
2017-02-17,534.037841796875,524.2555541992188,528.2427978515625,532.7005004882812,6852052.0,520.7318115234375
2017-02-20,534.3598022460938,528.2427978515625,530.248779296875,532.6510009765625,5376741.0,520.6834106445312
2017-02-21,540.3529663085938,531.487060546875,532.5519409179688,538.9909057617188,6547056.0,526.880859375
2017-02-22,600.1362915039062,540.873046875,541.3683471679688,598.080810546875,58759604.0,584.64306640625
2017-02-23,605.2626953125,584.137939453125,601.1021728515625,585.822021484375,28728225.0,572.6597290039062
2017-02-27,622.4993286132812,589.5863037109375,589.6605834960938,613.6333618164062,38499330.0,599.84619140625
2017-02-28,618.140625,608.482177734375,610.2157592773438,613.2123413085938,16665551.0,599.4346923828125
2017-03-01,616.3575439453125,609.2251586914062,614.2277221679688,611.4540405273438,11253980.0,597.7158813476562
2017-03-02,621.4591674804688,607.7639770507812,613.1380615234375,612.5684814453125,8336344.0,598.8052368164062
2017-03-03,637.853759765625,614.9459228515625,614.9459228515625,623.3660888671875,38907038.0,609.3602905273438
2017-03-06,649.8401489257812,626.6846313476562,628.5420532226562,646.54638671875,30793458.0,632.0197143554688
2017-03-07,657.2697143554688,641.9895629882812,653.2330322265625,646.3482666015625,19416016.0,631.8261108398438
2017-03-08,647.7103271484375,637.0117797851562,647.7103271484375,639.537841796875,20000005.0,625.168701171875
2017-03-09,642.9058837890625,634.7333374023438,638.9434814453125,637.333740234375,14350087.0,623.0140991210938
2017-03-10,641.915283203125,624.6786499023438,639.0672607421875,634.8076782226562,11438543.0,620.5447998046875
2017-03-14,653.3073120117188,636.5907592773438,653.1834716796875,638.69580078125,12813559.0,624.3456420898438
2017-03-15,651.969970703125,639.1416015625,639.4635009765625,646.3482666015625,11125787.0,631.8261108398438
2017-03-16,649.0476684570312,640.7265625,648.8495483398438,642.7325439453125,7348934.0,628.2915649414062
2017-03-17,653.77783203125,642.9306640625,647.8589477539062,644.2432250976562,10488640.0,629.768310546875
2017-03-20,646.9921875,633.1731567382812,646.8683471679688,634.3866577148438,5939197.0,620.1331787109375
2017-03-21,635.922119140625,623.7376098632812,635.080078125,625.9664916992188,10428134.0,611.9022216796875
2017-03-22,627.006591796875,617.4224243164062,620.1218872070312,623.9357299804688,9364609.0,609.9171142578125
2017-03-23,632.7769165039062,623.0936889648438,625.64453125,630.671875,5449349.0,616.501953125
2017-03-24,639.93408203125,628.2696533203125,631.068115234375,637.333740234375,7514381.0,623.0140991210938
2017-03-27,633.3712768554688,617.744384765625,629.5822143554688,619.6760864257812,14976876.0,605.753173828125
2017-03-28,626.0655517578125,615.2183227539062,623.0936889648438,617.0261840820312,10017936.0,603.1627807617188
2017-03-29,624.0842895507812,610.8843994140625,619.9732666015625,622.425048828125,8733582.0,608.4403686523438
2017-03-30,631.3900756835938,620.6171875,621.6077880859375,629.3593139648438,12858458.0,615.2188720703125
2017-03-31,662.5447387695312,627.05615234375,627.05615234375,654.2483520507812,20947737.0,639.5487060546875
2017-04-03,683.7685546875,662.24755859375,664.6993408203125,680.8710327148438,20715169.0,665.5731811523438
2017-04-05,702.3424682617188,683.5704345703125,691.049560546875,700.8565673828125,18609462.0,685.1097412109375
2017-04-06,717.6473999023438,694.5166625976562,697.884765625,712.4962768554688,23361514.0,696.4878540039062
2017-04-07,710.2673950195312,694.6900634765625,703.9769897460938,696.696044921875,14710432.0,681.0426025390625
2017-04-10,705.7600708007812,682.18359375,698.3800659179688,684.1895751953125,14199616.0,668.8172607421875
2017-04-11,693.64990234375,678.6173706054688,687.4090576171875,679.7318115234375,14883207.0,664.4595947265625
2017-04-12,686.7156372070312,669.2313842773438,684.9077758789062,670.6430053710938,12667376.0,655.5750122070312
2017-04-13,680.2518920898438,667.3491821289062,670.6430053710938,675.9922485351562,5867471.0,660.8040161132812
2017-04-17,691.222900390625,676.09130859375,676.09130859375,689.3902587890625,5463005.0,673.9010009765625
2017-04-18,698.3800659179688,677.0819702148438,693.4022216796875,678.6669311523438,7391572.0,663.4186401367188
